id,premise,hypothesis,lang_abv,language,label
5538208b11,"Natural enough, then, the immersion began World War II British Commonwealth air training plan, using the safe skies of Canada to prepare pilots for battle",The skies over Canada were dangerous,ar,Arabic,2
32bf79531f,Dominating the mouth of San Antonio Bay is the gaunt silhouette of Coniera Island or Conejera (meaning rabbit nest or burrow).,Cornila Islands in the Atlantic Ocean.,zh,Chinese,2
26cb12db2c,These days the camping experience is only when my husband drives fast cars.,My experience with camping would be the car racing that my husband does.,sw,Swahili,0
bcf749b335,throw a Coca Cola ad in there,Add a non-alcoholic beverage,tr,Turkish,1
5c95d5e84a,On the shingles behind the zawn sat a crumpled black car and a bright pink fishing buoy as small as a toy on a boulder.,Buoys for cars and fishing are small compared to the big rocks.,zh,Chinese,0
fb4c01d9dc,Pitt scene quarter deck rail watched tells lordship heavy vicar execution,Pitt notices serious Lordship scene,de,German,0
0af70dffc1,"The teacher explained, in a way that he hoped would be useful for his listeners.",The teacher tried to explain in appropriate terms to the audience.,sw,Swahili,0
22a006ea5f,I appreciate your thoughts and hope that you will participate in this year's annual campaign.,I hope you will give me $100 for the campaign,sw,Swahili,1
f4cee78fe7,And he dares to attempt to make sure that his officers dare to go against him,Officers respect,el,Greek,1
ba74e8895b,"Between 6:45 and 7:40, Atta Omari Satam al Suqami Wail al Shehri and Waleed al Shehri passed through security together and boarded American Airlines Flight 11 to Los Angeles.",They boarded a flight to Los Angeles before 8 o'clock.,zh,Chinese,0
9de33cf0f0,The College of Nursing needs a gift to show your generosity to support its educational excellence.,We hope you will donate to the nursing school.,th,Thai,0
19b52eb560,"...I can think why you should talk to me that way, she said with her former composure",She didn't know why he was talking to her,ar,Arabic,0
ed6b798199,'We knew exactly what it meant,Its meaning is not understood by any of us,tr,Turkish,2
51a6c01d4d,"Therefore, the total estimated time to modify the Title V operating license is approximately 17 months plus additional time to complete compliance testing.",It will take over a year to amend a Title V operating license,el,Greek,0
4d5779b683,"The Union's legal philosophy triumphs, in both substance and style.","Even in victory, the legal philosophy is still morally wrong.",vi,Vietnamese,1
5f1474328d,This is not to say that the Western tradition has a monopoly on politeness.,People in the West are much nicer than others.,hi,Hindi,1
953759359c,She already left said worry about me,She said I should worry,fr,French,0
2ff3433839,"Its predecessor was the now rather archaic strangury (1398), a slow and painful urination.",A slow and painful flow of urine is a precursor.,zh,Chinese,0
66d468887c,"Some American place names have unique sounds - places like Maggie's Nipples, Wyoming, or Greasy Creek, Arkansas, Lickskillet, Kentucky, or Scroungeout, Alabama.",The name has no unique resonance.,vi,Vietnamese,2
3217e562ff,"Speakers who want to impress their audience know that they want to telegraph important points and facts, then announce them, then repeat, dramatize, describe, and dissolve.",Speakers who want to impress their audience should speak correctly and do not repeat themselves.,ur,Urdu,2
72c01ef79a,Social Health Association Graduate Educators Deliver School Presentations Three,Educators received certain diplomas,fr,French,0
9cc8282840,"Yes, people could work at any time whose decisions could be clouded and the decision would have to be made",Yes people whose decision making skills are never compromised,de,German,2
ab21837eb2,"With its entry into the common market in 1981, Greece's economic prospects strengthened.",Greece's entry into the common market marked the downfall of its economy.,bg,Bulgarian,2
dddcfe933f,So we usually find Uncle Lake cabin and stay there for a couple of days.,Never cabin,es,Spanish,2
ba2510c31e,In words existing assets family increase value people can save less current income still achieve goal capital gains,The increased value of existing assets can reduce the amount savings needs income,es,Spanish,0
b166bd3c2e,You will see the story of the arrival and videos of the occupation of Amsterdam along with photographs and artefacts from the time.,You will see pictures.,hi,Hindi,0
b00c6b08c1,how would you do aerobics,I'm interested in aerobics because I need some cardiovascular activity.,hi,Hindi,1
f85827260b,"Tung has vowed to disperse real estate speculators, but many think his bark will be worse than his bite.",Tung thinks real estate speculators are acting unethically.,vi,Vietnamese,1
1e7fe5d072,"So next, uh, he finally gets there and he's like, how did that come together?",He asked: Are we ending the documentary yet?,th,Thai,1
969e514a8f,"It also means that there is a connection between Khallad and Mihdhar, making Mihdhar even more suspicious.",Khallad associates with Mihdhar.,th,Thai,0
68c683cead,"I wonder now, he said at this time. If evil is your work","He asked, but was this mischief caused by you, then?",th,Thai,0
e989bc8a6c,Look around for coconut rum and other fruit rums - there's a huge variety.,It has fruity rum.,bg,Bulgarian,0
3ae90d2a68,"Make my coat look new, baby, sew it",Several loose stitches on lapel,ar,Arabic,1
e76350a2e7,"Different completely different parachutes A bird with three times the speed of sound at more than 22,000 miles per hour","Jet flies 20,000 miles per hour",tr,Turkish,1
9d404974c5,"Visitors will have the opportunity to see rotating concerts at the Hilbert Academy of Music: Butterflies Are Free, The Wizard of Oz, Toyland and Flights of Fantasy.",Visitors will be able to see West Side History in the Helbert Conservatory.,bg,Bulgarian,2
62bf10780e,The end of plantation capitalism may be as safe as the demise of European communism.,Communism in Europe is not over.,zh,Chinese,2
7cb45b3a47,"Well, well, maybe they find it easy to catch me, which is not very easy",They never thought to know me.,ur,Urdu,2
3dc9137e44,If question suggestion call today Bob Lovell 274-0622 myself 924-5471,Bob Lovell is no longer associated with it,fr,French,2
4db555d838,"The Blood Captain uncovered his head and nodded to silently greet her, which she responded silently",My Captain bows silently because he is calm,ar,Arabic,1
4d6d9faede,And grandfather good man,My grandfather nice person you will ever find,es,Spanish,2
a0b267f191,The lake is shaded by several high mountains including Scafell Pike High England 977 m 3 205 ft,Some mountains including Scafell Pike completely submerged lake,es,Spanish,2
74268daf91,Shakir has been identified by Spanish authorities as Fareed Hilali.,Shakir had a misnomer that remained unattractive for years.,ur,Urdu,1
48ed85eb33,Charles Lane New Republic says news kidnapping extend report dishonest journalism Gabriel Garc?a Marquez,Charles Lane sold cars,es,Spanish,2
b576bab2d5,So they spoke to you about this,So we talked to you about it,fr,French,0
332f316463,"Companies use funds to completely create their own subsidiary, said Mr. Delaney, executive director of Lawyers Alliance of New York",The instrument helps companies establishing subsidiaries,de,German,0
b6ce4f34da,A detail of Southern jokes turned class unity on its head,Southern Japan has a population of five thousand in summer and two thousand in winter.,tr,Turkish,1
8fa4c11745,If lite/light simply describes characteristic trait beer example,Light beer has a high alcohol percentage,fr,French,1
e81abeccf5,There is a linguistic process in the evolution of our vocabulary that does not operate at a high rate of efficiency.,Our vocabulary has a linguistic process.,vi,Vietnamese,0
4d02124e01,In 1895 Scat entered his sixties and gave the impression that he was beginning to take these matters a little less seriously.,"As Skeet grew older, he realized that he had reduced these matters.",hi,Hindi,0
cbcfabdc13,One topic discussed during the intake interview was households' reactions to advertising mailings.,Being rejected in an entry interview will not help you get the job.,vi,Vietnamese,1
493b0879a2,The fire on several floors was beyond the capacity of the firefighters we had.,"The entire building could catch fire, and we would be able to put the fire out.",hi,Hindi,2
ab24a6c434,Today the site is called the Temple of Heaven Park (Tiantan Gongyuan).,Heaven Park temple burnt down.,hi,Hindi,2
89303cf851,The Palme d'Or returns Riven upgrade to best-selling computer game all time Myst about an abandoned island,Myst popular computer game person island,fr,French,0
20dc6a9a96,did you go museums europe,Have you visited any European museums?,es,Spanish,0
36e4e42272,"Security in transportation, energy, emergency services, financial services, and communications systems is becoming increasingly important because they rely on information technology.",Scam and copycat attacks are monitored using information technology.,ur,Urdu,0
1ac04f54e6,"FBI report, Flight #93, September 11, 2001 passengers who did not board.",Everyone for Flight 93 showed up.,bg,Bulgarian,2
73b7804a52,English speech loaded with superfluous words should never have been accepted even now should be rejected,There are many English words that should be removed.,es,Spanish,0
a4c491af2a,So when PP is in high concentration it tends to inhibit its own recombination,"When PP concentration is high, resynthesis stops",el,Greek,0
5459a3f905,"At the present time the classification passage was opened for men. The passage came to Mrs. Bishop, followed by the women, her negro ancestors",Miss Bishop walked through the group of men,ar,Arabic,0
a866ad149f,"FBI investigative report, interview by Jennifer Stengel, September 14, 2001.",Jennifer Stingle was interviewed by the FBI.,ur,Urdu,0
5c36d0d63f,But then it was no more than a mask to hide his anger and the poison inside him was clearly visible to everyone.,She had nothing to hide and gave off a presence that was genuine.,hi,Hindi,2
8564bb0977,"I went to see my sister who lives there. Her husband was in government service working with Intelligence, and I went to their house.",My brother-in-law is in the army.,th,Thai,1
3d3d2fa190,"And you are the minority and you are stuck, uh","Unfortunately, you're stuck in the minority",ar,Arabic,0
f85e11df1b,"But if she was upset with his tone and words, she stifled her resentment.",He had behaved quite horribly towards her.,vi,Vietnamese,1
e3c25f1f37,Helping the Yiddish Guide I hope to live until the year 2000 I'm sure Yiddish will neutralize those around it has had for a thousand years,I'm sure Yiddish will still exist in 2000,tr,Turkish,0
9299dd3531,"Walking tours of Garibaldi Provincial Park, the Squamish town famous for its daily backing competitions in August, are a useful starting point",Squamish log rolling competitions are famous,tr,Turkish,0
55c64a4a1c,This work was ongoing before 9/11 and continues to expand dramatically.,This effort increased dramatically after 9/11.,zh,Chinese,0
ff7bc025f7,A New York Bar Association group discusses student debt in the meantime six months,Has an Idaho person ever thought about student debt,el,Greek,2
d2dd609809,"Another important defeat occurred in the year 1643 at Rocroi in Flanders, when the Spanish troops, who never again regained their former glory, were routed by the French.",Rocroi is where the Spanish were victorious.,hi,Hindi,2
49416ceb5e,"She was observing him with bright eyes, but she saw his annoyed face, the deep frown distorting his forehead, and her expression changed.",Her face lit up when she saw the frown on his face,ar,Arabic,2
d760661c83,I'll do my best said,She says best done,de,German,0
20ccff95a8,Figure 3 shows raw results from two models,Figure 3 shows how models calculate revenue,fr,French,1
53c744b6a5,"This stadium, and the events held here, are called agon, a Greek word that originally meant competition.","The word ""agon"" originally means competition in Greek.",zh,Chinese,0
fdb4d3297c,"I want to say that he did not have any risk of entering with a bomb because it cannot explode, even though it would fall on the ground.",The bomb had no chance to explode.,sw,Swahili,0
0b71b1d41e,The second degree untruth Brock Hillary therefore defends her own copyright scandal to highlight,Brock defends Hillary,de,German,2
fc978500ae,"In the case of animals that are reacquired by their owners, your ``Humane Society'' uses a wide range of services to help give these animals a chance at a happy life.",The Humane Society is a non-profit organization caring for abandoned pets.,ru,Russian,1
a9bc617bb4,We have interviewed all relevant people found all relevant papers,He many people know much more have questioned,fr,French,1
030683c9a5,Vanilla is extracted from the seeds of a tropical plant borrowed from Spanish vainilla which denoted flower pod or scent,Vanilla was named after a Dutch word,el,Greek,2
42873916ee,He was moved to raise his voice above the normal pitch.,"He raised his voice so high it could be heard for miles,",sw,Swahili,1
cfae1e04b5,Brian Plano Texas how are you today,Plano Texas is an awesome place,el,Greek,1
1ea54a03a4,The New Republic's Charles Lane says the news of the kidnapping only extends Gabriel Garca M?rquez's record of dishonest journalism.,Charles Lane won the Pulitzer.,hi,Hindi,1
70422f9e96,god english major like to read the press,I majored in English so I love to read.,ru,Russian,0
c4206db6f0,This partnership of private support and university funding for our law school continues to grow in stature and influence.,Our school (law school) depends only on privately invested capital.,hi,Hindi,2
bb413aa42c,"Then tell them that if they try to impede our sailing, we will first hang the harlot, and then fight for it.",We will try to deal with this once we start sailing.,bg,Bulgarian,0
1337e0e761,"Wolverstone has easily separated himself before his captain I will see the Church Bishop in Hell or I have lied to them for him. And he threw it, maybe for the purpose of emphasis.",Wolverstone and Colonel Bishop were close friends.,sw,Swahili,2
6a6dbe192e,Sonja Bacha imitated her daughter's outfit.,No one was screaming and crying.,ur,Urdu,2
abc8b92fd3,"Mr. Delaney, executive director of the New York Bar Association, said the company used the device to create a wholly-owned subsidiary.",The device helped each company create 10 subsidiaries.,zh,Chinese,1
690d86c437,Pandits often say history is written by the victors,"As experts say, the story is told by people who won the lottery",ru,Russian,1
e736b19240,"Yeah, it's nice that it's raining",This never-ending sunshine is terrifying.,zh,Chinese,2
d01594ebea,You will be able to play with the high gamblers at the roulette or craps table or put a few coins in the slot machines.,You are not allowed to play where the rich play.,sw,Swahili,2
9cf7dcb9f3,"Special coupons are aggressively distributed on the beaches during the day, hoping to attract the biggest crowd that night.",Coupons are handed out on the beach in hopes of attracting customers at night.,bg,Bulgarian,0
3d1754c166,"The platinum opening sign, why not the neon closing sign?",The OPEN logo is black.,zh,Chinese,2
e03fa5097d,"In the case of animals not rescued by their owners, the Humane Society uses a wide variety of services to help these animals and give them a chance at a happy life.",All the animals were taken back to their countries,ur,Urdu,2
7046a342fc,"Run quietly, run far, run to find the answer.",Run without needing awareness,th,Thai,0
4b6941eff2,But it will be about the Old Wolf who wants to see you,He wants to talk to you about the Old Wolf.,tr,Turkish,0
bd84288a14,The group meets every month to discuss the status of previously discussed and/or implemented initiatives and to propose and discuss current problems and potential initiatives.,The group holds meetings every month.,hi,Hindi,0
bb4db49b8a,"This is the first time in 75 years that the state of Texas military unit has elected a Texas ambassador, so a Texas ambassador is needed",The military unit was called the TX Ambassadors,de,German,0
da6a08bfbe,Brenshaw believes that the visit to the family of the surgeon contributed to the disagreement.,Family visits are the main reason for Jharra's unity.,ur,Urdu,2
5465906bf0,' We know exactly what it means.,This meaning is perfectly clear to us.,th,Thai,0
6e68bde6ad,A yonder Boot you will find end railway Ravenglass Eskdale La'al Ratty affectionately known,Boot away trains,es,Spanish,2
0d4adbd66c,It is a small screw caused an injection but breathing tube to pilot counter pressure,The screw affects pressure,el,Greek,0
1309908511,"Split Ends a Cosmetology Shop is a great example of this, combining the elegance of an appositive with the euphemism of understated secondary openness.",Split Ends are for the edgier.,zh,Chinese,1
176e8f64cb,Diego deleted his directions and on the horizon of the mountain he found the beautiful flowers of Castile covered with dew.,There were roses growing on the hill.,sw,Swahili,0
9804ae8528,If you need assistance with your donation please contact Development Manager Kathy Dannels at 924-6770 ext,"Call Kathy Dannels to discuss last night's ""The Walking Dead"" episode",de,German,2
aaeaf4571d,"These include the future of a stable federal budget, technological innovation and improvements in government agencies' operations and service delivery.",Improvements were included in the processes of government institutions.,ur,Urdu,0
9147befb32,"Around 10:15 a.m., the New York City Fire Department Chief and Chief of Safety, who had returned to West Street from the parking lot, confirmed that the South Tower had collapsed.",The FDNY Chief of Department saw the South Tower fall.,bg,Bulgarian,1
bbc0bad659,"I'll think, well, I'm, I'm letting someone else go, but then I think, my God!",I wasn't going to let anyone else.,ur,Urdu,2
78d4b0f42e,"Retirement debt securities trust funds and special funds, excluding revolving trust funds",Trust Funds Revolving funds make you get your money easily,ar,Arabic,1
7411fc9bf8,"As a proud Scandinavian, I feel that the main reason for this is the lack of linguistic ambition found in the home states.",The Scots language is known to be very ambitious.,sw,Swahili,2
d3393929a0,This does not mean that it would not make sense to divide functions between federal and state governments for the sake of administrative efficiency.,Federal government may share state government functions,tr,Turkish,0
c41865469e,you're in the minority you're stuck this but uh...,You are not a minority,el,Greek,2
c879e7222a,We only lost two three planes while there uh test phase,A couple of planes lost due to weather,es,Spanish,1
ca4e3426fc,"In the absence of a formal motion for withdrawal, registered attorney Federal Court remains responsible as long as ethical plan according to court rules answer any question should arise",Without motion withdrawal responsible lawyer any response,fr,French,0
c57c203ef6,The law school's needs range from the purchase of additional computer stations to cover the travel costs of our trial teams and renovating the lounge to purchase essential library reference materials.,The bar is paper-based and computers and digital technologies are prohibited.,sw,Swahili,2
49c34b1689,"According to the utility's central information security group, this process increases security awareness among business managers, develops support for necessary controls, and helps integrate information security considerations into the organization's business operations.",This process is known to increase the security by many levels.,hi,Hindi,0
4d24e55703,"When he heard the camp was closing, he and others traveled to Al Faruq camp near Kandahar, where they received more training.",There are no camps near Kandahar.,zh,Chinese,2
d28972e5c5,So I'm not sure why.,I don't know why he changed schools.,vi,Vietnamese,1
610a015c82,"But... ...board ship... The officer made a helpless gesture, surrendering in confusion, and abruptly stopped talking.",The officer was shocked covered vomiting,es,Spanish,1
151ae11266,From now on national unity always plays a secondary role ethnic religious above all economic regional interests,National unity does not matter at all,el,Greek,2
baf9f0ea77,"Thus, when PP is in high concentration, it inhibits its own re-synthesis.","When PP has a high concentration, it increases the recombination.",ur,Urdu,2
b56bae76b4,"According to Binalshibh, if bin Laden and KSM had known before 9/11 that Moussaoui had been detained, they might have called off the operation.",Bin Laden did not know that Moussawi had been detained.,bg,Bulgarian,0
0554f63887,"You have come to understand the importance of storytelling, poetry, song and singing in fostering empathy, compassion and imagination.","Storytelling, poetry, songs, and drama are important in enhancing empathy, passion, and the use of imagination.",vi,Vietnamese,0
e5a8acb763,The DOT buys such property,The Department of Transportation was able to find a different property to rent a place,es,Spanish,2
ed7492a6b6,"Locust Hill, well, great",Locust Hill is the best place.,bg,Bulgarian,1
19270e007f,"My grandmother used to tell me great stories from when she was growing up and, eh, eh, she used to talk about her family and how the times were.",My grandmother always refused to talk during her childhood,ar,Arabic,2
7793240993,"Intelligence report, KSM interrogation, 30 2003","KSM is arrested in late 2008, when he is interrogated in detail",ar,Arabic,2
21e650797c,Each July we celebrate our state's heritage at the association's Indiana History Festival.,Our festival is in December.,zh,Chinese,2
1bdafeb249,"The Taliban regime is not popular with non-Pashtun communities or the more sophisticated, moderate ideologues of the major cities, especially Kabul.",Kabul is one of the cities with liberal residents.,hi,Hindi,0
d57fdec24c,Today the site is called the Temple of Heaven Park (Tiantan Gongyuan).,Temple of Heaven Park is something new.,hi,Hindi,0
46a93c5fec,There is no trace of Beijing today,You are unlikely to see original paintings in Beijing,ru,Russian,1
4990f1b46c,Clark told National Security Advisor Rice at least twice that al Qaeda likely had sleeper cells in the United States.,Clark told National Security Advisor Rice that Al Qaeda sleeper cells were probably in the United States.,hi,Hindi,0
f865ac53e5,"We have so many goals we're aiming for, so I can't think of a better corporate partner to help make them happen.",We've already done everything on our list!,bg,Bulgarian,2
7ff5e2f9b0,Recording necessary parts elements,You need to include important parts,de,German,2
11716c08e7,Recent security requirements have fostered excessive secrecy and over-distribution among agencies.,Security requirements do not collect too much information.,ur,Urdu,2
98bff8eb48,Sometimes it's sneaky,Can be hard to detect at the time,tr,Turkish,0
91acc0d350,"And that, my grandfather was not a good man.",My grandfather/grandfather was really racist and ignorant.,ur,Urdu,1
4d7ccfcf4f,"So, on average, Webster's New 9 Colleges has at least fifteen percent more information per item than American Heritage and Webster's New World.",Webster College lacks more information than other books.,th,Thai,2
6d9117bbdd,"They found a house, an apartment, something they could live at the very edge of Broad Street",They lived in a Main Street tent,ru,Russian,2
7e388e753d,"Of course, there are many elegant and flirtatious scenes set on the yacht.",Yachts are used as facilities for many elegant scenes.,zh,Chinese,0
6786c99b88,it was so much fun yes it was real popular apparently it will come out after a week i think,"It was a good time, especially since it was a week after its release.",hi,Hindi,0
60522de44a,"The CIA removed the film, delivering it to the United Nations the next day.",The CIA said the United Nations needed to see the film immediately.,vi,Vietnamese,1
58e221b01e,Democratization does not change the underlying reality of international geography,Democracy plays a major role in changing the reality of international geography,tr,Turkish,2
bf9df18fbe,In May June Clarke requested to be transferred anti-terrorism portfolio new set of cybersecurity responsibilities,Clarke strongly opposed cybersecurity reassignment,fr,French,2
b1f0808d88,one of the benefits we have of course is travel,Traveling is a privilege we get,el,Greek,0
df1412b80e,The terrorism promoted by Osama bin Laden and al-Qaeda was unlike anything the regime had experienced before,Bin Laden and al-Qaeda were solely responsible for terrorism.,ur,Urdu,1
76f190fd94,The facade of the Temple of Ramses II is one of the most enduring images of Egypt although you may have seen it in photographs of the reality it is truly breathtaking,Faaade discovered in Tutankhamun's tomb,ru,Russian,2
c044e1888c,"Before we run another half mile we will be within range. Wolverstone scoffed at the explanation, then looked up suddenly.","By remaining silent, Wolverstone felt that it was impossible for him to reach any limit",ur,Urdu,2
3dd07b1b9e,6 The court used this power sparingly during the fifty-five years of the Civil War.,The court used its powers from time to time during the decades of the Civil War,ru,Russian,0
a3526df4cd,"I have never understood why the International Phonetic Alphabet is not used in various English dictionaries, but that is beyond the scope of our commentary in this review.",This review could be twice as long if I were to elaborate further on why I think English dictionaries should include the International Phonetic Alphabet.,zh,Chinese,1
c1c32455cd,I don't grant king commissions lightly.,The King's Council was approved against my will.,zh,Chinese,1
05337e649e,"The investment has resulted in the renovation and sale of 60 homes to homebuyers of modest means, and in the rehabilitation of 100 high quality apartments at affordable prices.",Others devoured the apartment and their upper house collapsed,ar,Arabic,1
da1e3aa3d3,"Well, you're not starting, if it's not important, you have too much time to think about it?",Why don't you go first,tr,Turkish,0
1ea0e74df1,"In fact, the Bios Group was involved in their invention and development.",Bios Group have spent a lot of clean money on their creation.,bg,Bulgarian,1
9a66e8b312,Boston A second just hit Trade Center,The Trade Center was hit,de,German,0
25bccf4044,"I know okay, well talk, have a nice evening",I hope you have a nice morning. It's nice to talk online,de,German,2
c763147be9,And we know Professor Honey right writes,We know Professor Honey is wrong according to writings,es,Spanish,2
31bb850f0a,"Of course, part of what we need is a way to describe the organization of real processes in a non-equilibrium world.",We need titles so we can see where the organization is doing well,ur,Urdu,1
7c2cab4ce1,"Continuing, the reader wants to experience the unique work as well",The reader should go ahead and attempt the futile feat,ar,Arabic,2
a58b786c91,"I made my Indianapolis stage director debut a month ago with Reap the Storm, an American stage classic that was attended by over 5,500 middle school students.",Several thousand high school students attended the performance directed by,ru,Russian,0
bf6851a6e7,"The PDB was not routinely briefed to Congressional leaders, although this could have been the case in any other intelligence briefing.",Congress leaders may or may not know about this PDB.,hi,Hindi,0
18715e9cce,ok well so let me make sure so maybe a five day waiting period guns or these things should be legal,Do you think a five-day holding period is worth the wait for some people?,el,Greek,1
e2e6bf98d1,"It's obvious that children these days spend many hours watching television. This circumstance reduces the amount of time shared parent-child activities, playing, reading, and worthwhile activities are available",The children today have access to television and spend time watching television,de,German,0
47049a8dd1,"The biosphere is widened, more or less continuously bursting into the next continuously burning part as much as possible.",The biosphere grew,ur,Urdu,0
2d2d777013,The lake is shaded by several high mountains including Scafell Pike High England 977 m 3 205 ft,The lake lies near High Mountain England Scafell Pike,es,Spanish,0
d733874e79,Run silence run depth initiate response,Running arms waving,fr,French,1
fca1954f9b,That leaves us with Arme,We are left with Armey,hi,Hindi,0
d7bfefb3ee,"Moreover, publishers today are generally less willing than in the past to provide researchers with the discs and tapes containing the text.",The publishers do not want to give the tapes of the text to the investigators.,bg,Bulgarian,0
5137be85ef,"But they lived in a little town outside of Augusta called Evans, and Evans still exists and I still have a lot of relatives here.",They lived in Atlanta.,bg,Bulgarian,2
9d97990f45,"The compromises and obligations of life under the law are meaningless to individuals who stand alone, governed by their own values ??and their own needs.",People have to do very difficult things to make their lives worth living.,sw,Swahili,1
e874dc5fc5,What the hell do I do?,I choose color sheet,fr,French,1
e864a6f854,"On August 25, after the Democratic convention opened in Atlantic City, N.J., Johnson, then 56 years old, threatened in three recorded conversations to withdraw from the presidential race.",Johnson threatened to withdraw.,vi,Vietnamese,0
ebf479cf95,"You are brazen enough to scold me, I know they are dirty, you are a murderer, I know you badly, I will not hold your hands. He looked at her with his mouth open.",He believed that the crime committed was genocide,tr,Turkish,1
7bf5ef1efb,Under bridges harbor small island called Potter's Cay,Potter's Cay small island,es,Spanish,0
92f2651b32,I will remove any reason to doubt. The Chief Justice's voice did not provoke any of his inadequacies.,His kingdom was dumb.,sw,Swahili,2
a52202ac3d,"Dora Stratou Folk Dance Theater performs traditional Greek songs, dances and music in a traditional folk genre auditorium in Philopappos Hill from May to September every day except Mondays.",The auditorium at Radio Philopappos is closed from May to September.,vi,Vietnamese,2
fee981109f,I hope you remain a contributor and think about it year gift 25 increase 25 years of history telling,You given enough last year please reduce times 25,de,German,2
3cb4ea9755,About um twenty minutes,About twenty minutes.,zh,Chinese,0
1b435e21df,"McKim, much to his anger, not only lost but placed third behind Howard & amp; Cauldwell.",McKim was very happy to finish first.,sw,Swahili,2
b72cfb8087,KSM may have instructed Binalshibh to send money to Moussaoui to help him become a potential replacement pilot for Jarrah.,KSM tells Binalshibh what to do.,zh,Chinese,0
335441e082,Everything was messed up for me.,I did it without any errors.,hi,Hindi,2
5599cbbaed,"We wanted to know it was a U2 plane, but we couldn't, we couldn't say a word about what it was. Not to our wives, children or anyone.",We couldn't tell anyone that U2 had arrived.,bg,Bulgarian,1
c636984861,"But it is, it is, it is the type of space that we live in. Of course, the cost of living isn't that bad. Although there are differences",This is the most expensive place you can live.,th,Thai,2
c4ff2a3e4c,"Via di Ripetta unknowingly merges into Via della Scrofa's ""Street of the Sow"", named after another ancient sculpture still preserved there.",Via della Scrofa is named after another sculpture.,zh,Chinese,0
febb8c36eb,"Along with planning assistance from the law firm, the Bar Council has hired a consultant to help the Coordinating Council develop a plan for the law firm's resettlement this March.",The LSC will evaluate this plan in the allotted ninety days,sw,Swahili,1
a371cd7464,It should be noted that the impact of postal density is greater than France,Postal density greatly influences the cost of France,ar,Arabic,0
892c513224,Wreaths in 18th-century buildings were carved or painted versions of men's and women's sashes and patterned ornaments.,The wreaths in 18th-century buildings were versions of the horns of various animals.,vi,Vietnamese,2
d384acf3c4,"A place of shopping for every taste; promenades; this is all; the elegant Avenue Garcia; Barcelona's version of the Champs Elysees; also the pedestrian street Rambla Catalunya, the upper part of La Rambla",Pedestrian trading is prohibited on the Passeig de Gracia boulevard,ru,Russian,2
fa9f8f27e1,"And for what he has put himself in this position? For the sake of the girl who so consistently and deliberately avoided him, he had to assume that she still looked at him with hatred.",He put himself in his present position for the girl who was obsessed with him.,th,Thai,2
7bfa8a5feb,What the film neglected to mention was that Kaufman had often talked about trying to get over his own death.,Kaufman's evaluation of his own death is not included in the film.,tr,Turkish,0
0b756174b3,Your heart is already beating fast to adapt in advance to receive the earthquake's shocks in advance.,Everyone can sense earthquake prophecies.,vi,Vietnamese,1
172bf519a8,I had to start training course,I had to learn how to complete an obstacle course,el,Greek,1
111748461c,"Indiana University Purdue University Indianapolis requires libraries to have collections and services that meet the expectations of fellow partners within the university and throughout the community, state, and nation.",IUPUI needs 20 individual donations,ar,Arabic,1
4706ec4e63,"As we will see, there are two cases where there will be a finitely predictable large universe in the universe.",The universe is a confusing place,tr,Turkish,1
d74d6b7d89,Locust Hill right nice,No no Locust Hill,el,Greek,2
e2b1a87df7,It has never been the subject of formal interdepartmental consideration.,This topic has not been seriously discussed by different agencies.,zh,Chinese,0
8c8a89bae9,One argues phonemically written phonetically phonemes also change more slowly,Phonemes never change over time,de,German,2
7689a6d56c,Others answered question but Keyes mumbled,Keyes answered question,el,Greek,2
1d39488662,The monstrously loaded term developed scheme was heard during the hearings by agent Jack Brooks....,Jack Brooks politician,ru,Russian,0
4609f6501a,"New arrival, a gift that makes a difference",Anything is a gift,ar,Arabic,0
4146ab8899,they do it as a labor of love so an officer idea is a good idea,I think the official's idea is very good,el,Greek,0
3f39451291,"The mandala members of the infinite stack of mandalas Dier only in one basic dissonance with each other, the same reason laws, which apply to each mandala.",Mandala members die from poison,ur,Urdu,1
88074473f6,The presence of our modern history Bugsy Siegel Kid Twist means gangster people,The presence of these references in our history serves as a guarantee of danger,ru,Russian,1
f2d81d4071,"This is where Sidwick recorded the URLs to Ticketmaster's transaction pages, where you buy tickets for a specific show.",Sidewalk IT recorded the music.,ur,Urdu,1
e29796ba20,"He recoiled, a confused, powerless man.",His reaction showed that he was deeply hurt.,zh,Chinese,1
63d09253cf,A Treasury official described the CIA's stance against the Foreign Terrorist Asset Tracking Center as a benign disregard for the FTATC. He believed that financial monitoring of the CIA was of limited benefit,CIA relied on financial surveillance as its first counterterrorism tool,tr,Turkish,2
c10a887b91,"We will endeavor to contact those of you who did not participate this financial year within the next 45 days, to ensure that our target can be achieved by the June 30 deadline.",We will be contacting those who did not donate this financial year by letter within the next 45 days.,vi,Vietnamese,1
7907182e52,"The European Union's Eurocrats have worthy ideas, such as persuading the continent's governments to agree on harmonious environmental and immigration policies.",Euroquat doesn't have a good idea.,hi,Hindi,2
bfe6886c4a,This stunning beautiful botanical attraction 3.3 acre tract combines best idea gardening information plants inspirational landscaping design,The really ugly concrete space,es,Spanish,2
5b06b426d5,Landfills littered with wreckage,Scrap yards storage facility including clean new products stored in neat columns,fr,French,2
beff79d15d,If could buy prompted edition 55 pages containing words definitions quotations were published,This edition same previous edition,de,German,2
051fde2f65,"God is mentioned as the god of the environment only, morally everyone has different and equal rights in the international community.",People will be different but the same.,sw,Swahili,0
